IID,PGS_RECORD_ID,PRS
HG00187,PGS000013,10.644841
HG00188,PGS000013,10.606395
HG00189,PGS000013,10.543407
HG00190,PGS000013,10.593936
HG00231,PGS000013,10.501478
HG00232,PGS000013,10.418455
HG00233,PGS000013,10.390834
HG00234,PGS000013,10.633286
HG00235,PGS000013,10.444824
HG00236,PGS000013,10.641959
HG00237,PGS000013,10.60888
HG00238,PGS000013,10.463954
HG00239,PGS000013,10.342419
HG00240,PGS000013,10.609982
HG00242,PGS000013,10.526769
HG00243,PGS000013,10.57735
HG00244,PGS000013,10.407722
HG00245,PGS000013,10.333645
HG00246,PGS000013,10.454759
HG00250,PGS000013,10.532558
HG00251,PGS000013,10.480921
HG00252,PGS000013,10.615189
HG00253,PGS000013,10.529493
HG00254,PGS000013,10.585906
HG00255,PGS000013,10.525889
HG00256,PGS000013,10.499311
HG00257,PGS000013,10.460158
HG00258,PGS000013,10.5073
HG00259,PGS000013,10.418244
HG00260,PGS000013,10.546065
HG00261,PGS000013,10.500625
HG00262,PGS000013,10.330962
HG00263,PGS000013,10.404722
HG00264,PGS000013,10.516787
HG00265,PGS000013,10.524034
HG00266,PGS000013,10.526174
HG00267,PGS000013,10.57382
HG00268,PGS000013,10.357849
HG00269,PGS000013,10.693246
HG00271,PGS000013,10.491882
HG00272,PGS000013,10.563638
HG00273,PGS000013,10.50653
HG00274,PGS000013,10.526162
HG00275,PGS000013,10.48104
HG00276,PGS000013,10.475701
HG00277,PGS000013,10.558562
HG00278,PGS000013,10.553642
HG00280,PGS000013,10.613986
HG00281,PGS000013,10.538409
HG00282,PGS000013,10.586722
HG00284,PGS000013,10.522807
HG00285,PGS000013,10.458253
HG00288,PGS000013,10.509404
HG00290,PGS000013,10.696352
HG00304,PGS000013,10.502887
HG00306,PGS000013,10.591176
HG00308,PGS000013,10.619469
HG00309,PGS000013,10.463415
HG00310,PGS000013,10.466736
HG00311,PGS000013,10.423352
HG00313,PGS000013,10.567674
HG00315,PGS000013,10.504864
HG00318,PGS000013,10.375123
HG00319,PGS000013,10.510442
HG00320,PGS000013,10.410212
HG00321,PGS000013,10.494802
HG00323,PGS000013,10.728728
HG00324,PGS000013,10.636344
HG00325,PGS000013,10.538695
HG00326,PGS000013,10.527352
HG00327,PGS000013,10.482602
HG00328,PGS000013,10.478182
HG00329,PGS000013,10.521521
HG00330,PGS000013,10.58515
HG00331,PGS000013,10.518107
HG00332,PGS000013,10.443938
HG00334,PGS000013,10.464975
HG00335,PGS000013,10.615341
HG00336,PGS000013,10.645341
HG00337,PGS000013,10.504471
HG00338,PGS000013,10.415198
HG00339,PGS000013,10.475723
HG00341,PGS000013,10.512509
HG00342,PGS000013,10.50676
HG00343,PGS000013,10.554544
HG00344,PGS000013,10.409093
HG00345,PGS000013,10.441463
HG00346,PGS000013,10.42436
HG00349,PGS000013,10.565894
HG00350,PGS000013,10.47979
HG00351,PGS000013,10.631683
HG00353,PGS000013,10.601971
HG00355,PGS000013,10.548718
HG00356,PGS000013,10.626753
HG00357,PGS000013,10.694308
HG00358,PGS000013,10.559165
HG00360,PGS000013,10.606395
HG00361,PGS000013,10.653185
HG00362,PGS000013,10.525003
HG00364,PGS000013,10.562768
HG00365,PGS000013,10.499769
HG00366,PGS000013,10.44972
HG00367,PGS000013,10.578888
HG00368,PGS000013,10.643832
HG00369,PGS000013,10.619293
HG00371,PGS000013,10.561582
HG00372,PGS000013,10.549112
HG00373,PGS000013,10.524973
HG00375,PGS000013,10.777791
HG00376,PGS000013,10.489106
HG00378,PGS000013,10.466135
HG00379,PGS000013,10.487595
HG00380,PGS000013,10.524421
HG00381,PGS000013,10.673811
HG00382,PGS000013,10.503594
HG00383,PGS000013,10.533077
HG00384,PGS000013,10.630915
HG01334,PGS000013,10.507333
HG01500,PGS000013,10.672625
HG01501,PGS000013,10.568982
HG01503,PGS000013,10.477756
HG01504,PGS000013,10.642984
HG01506,PGS000013,10.279227
HG01507,PGS000013,10.508688
HG01509,PGS000013,10.457775
HG01510,PGS000013,10.53353
HG01512,PGS000013,10.491563
HG01513,PGS000013,10.404554
HG01515,PGS000013,10.375099
HG01516,PGS000013,10.468888
HG01518,PGS000013,10.509633
HG01519,PGS000013,10.439947
HG01521,PGS000013,10.336767
HG01522,PGS000013,10.456572
HG01524,PGS000013,10.531753
HG01525,PGS000013,10.53606
HG01527,PGS000013,10.479711
HG01528,PGS000013,10.44847
HG01530,PGS000013,10.543158
HG01531,PGS000013,10.44926
HG01536,PGS000013,10.566628
HG01537,PGS000013,10.458271
HG01602,PGS000013,10.632284
HG01603,PGS000013,10.544644
HG01605,PGS000013,10.42654
HG01606,PGS000013,10.528632
HG01607,PGS000013,10.591839
HG01608,PGS000013,10.575233
HG01610,PGS000013,10.53393
HG01612,PGS000013,10.509268
HG01613,PGS000013,10.393507
HG01615,PGS000013,10.439563
HG01617,PGS000013,10.549882
HG01618,PGS000013,10.455965
HG01619,PGS000013,10.425234
HG01620,PGS000013,10.543799
HG01623,PGS000013,10.56912
HG01624,PGS000013,10.384971
HG01625,PGS000013,10.515934
HG01626,PGS000013,10.596198
HG01628,PGS000013,10.465339
HG01630,PGS000013,10.543905
HG01631,PGS000013,10.43288
HG01632,PGS000013,10.434547
HG01668,PGS000013,10.481886
HG01669,PGS000013,10.402158
HG01670,PGS000013,10.337627
HG01672,PGS000013,10.449497
HG01673,PGS000013,10.626607
HG01675,PGS000013,10.486841
HG01676,PGS000013,10.55224
HG01678,PGS000013,10.309716
HG01679,PGS000013,10.357356
HG01680,PGS000013,10.468869
HG01682,PGS000013,10.484948
HG01684,PGS000013,10.521394
HG01685,PGS000013,10.560307
HG01686,PGS000013,10.467906
HG01694,PGS000013,10.480846
HG01695,PGS000013,10.459584
HG01697,PGS000013,10.598132
HG01699,PGS000013,10.39994
HG01700,PGS000013,10.569327
HG01702,PGS000013,10.479473
HG01704,PGS000013,10.597902
HG01705,PGS000013,10.566657
HG01707,PGS000013,10.668009
HG01708,PGS000013,10.46916
HG01709,PGS000013,10.605478
HG01710,PGS000013,10.443131
HG01746,PGS000013,10.593431
HG01747,PGS000013,10.568234
HG01756,PGS000013,10.552641
HG01757,PGS000013,10.442874
HG01761,PGS000013,10.47243
HG01762,PGS000013,10.426087
HG01765,PGS000013,10.40768
HG01766,PGS000013,10.397739
HG01767,PGS000013,10.519275
HG01768,PGS000013,10.535145
HG01770,PGS000013,10.463079
HG01771,PGS000013,10.402071
HG01773,PGS000013,10.450516
HG01775,PGS000013,10.570521
HG01776,PGS000013,10.479799
HG01777,PGS000013,10.459734
HG01779,PGS000013,10.52661
HG01781,PGS000013,10.418016
HG01783,PGS000013,10.489635
HG01784,PGS000013,10.561514
HG01785,PGS000013,10.493952
HG01786,PGS000013,10.414707
HG01789,PGS000013,10.357194
HG01790,PGS000013,10.588097
HG01791,PGS000013,10.619799
HG02215,PGS000013,10.439267
HG02219,PGS000013,10.59468
HG02220,PGS000013,10.510828
HG02221,PGS000013,10.420212
HG02223,PGS000013,10.392443
HG02224,PGS000013,10.530568
HG02230,PGS000013,10.578279
HG02231,PGS000013,10.510831
HG02232,PGS000013,10.454114
HG02233,PGS000013,10.658258
HG02235,PGS000013,10.504122
HG02236,PGS000013,10.421271
HG02238,PGS000013,10.483557
HG02239,PGS000013,10.599831
NA06984,PGS000013,10.391484
NA06985,PGS000013,10.363041
NA06986,PGS000013,10.547381
NA06989,PGS000013,10.254333
NA06994,PGS000013,10.563081
NA07000,PGS000013,10.382874
NA07037,PGS000013,10.659406
NA07048,PGS000013,10.383039
NA07051,PGS000013,10.406377
